Business ID,Business Name,Submarket,Timezone,Time Now,Google Link,,Initial Contact Number Scrape
,Margaritas Mexican Restaurant,Charlotte,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Margaritas%Mexican%Restaurant+Charlotte,,"4853805752, 1366690877, 7417070471, 5874404888"
,Perry's,San Francisco,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Perry's+San%Francisco,,"5270173063, 2635451506"
,Roosters,Louisville,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Roosters+Louisville,,"(502) 883-1990, (502) 964-9464, 5034763459, (502) 618-1128, 4414098685, 8830159810"
,Upper Crust Wood Fired Pizza,Tulsa,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Upper%Crust%Wood%Fired%Pizza+Tulsa,,(918) 728-7326
,The Improper Pig,Charlotte,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=The%Improper%Pig+Charlotte,,(704) 714-7878
,Stack 571 Burger and Whiskey Bar,Salt Lake City,Mountain Time (MT),8:27:34 PM,https://www.google.com/search?q=Stack%571%Burger%and%Whiskey%Bar+Salt%Lake%City,,"801-285-0068, (801) 285-0068, 2138997346, 2621827061"
,Ocean Prime,"Washington, D.C",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Ocean%Prime+Washington,%D.C",,(202) 393-0313
,Tacos El Tijuanense,LA Valley,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Tacos%El%Tijuanense+LA%Valley,,(747) 529-4128
,Mr. Brews Taphouse,"Waunakee, WI",Central Time (CT),9:27:34 PM,"https://www.google.com/search?q=Mr.%Brews%Taphouse+Waunakee,%WI",,"608-849-4644, (608) 849-4644"
,Gott's Roadside,San Francisco,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Gott's%Roadside+San%Francisco,,"415-318-3423, (415) 318-3423"
,PLANTA Queen,"Washington, D.C",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=PLANTA%Queen+Washington,%D.C",,(202) 790-5972
,Don Carlos Mexican Restaurant,Waco,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Don%Carlos%Mexican%Restaurant+Waco,,(254) 662-3888
,I Love Tacos,Louisville,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=I%Love%Tacos+Louisville,,"1559167991, 2392201301, 1356169763, 1264306510, 7548163083"
,Blazing Onion Burger Company,"Vashon, WA",Pacific Time (PT),7:27:34 PM,"https://www.google.com/search?q=Blazing%Onion%Burger%Company+Vashon,%WA",,(425) 572-0304
,Cootie Brown’s,"Kingsport, TN",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Cootie%Brown’s+Kingsport,%TN",,"(423) 574-4723, (423) 247-4723, 4756933978, 4937268484, 6580900225, 423-722-1330, 1485245908, 533-9000282, 1015524939, 423-283-4723"
,Boca Taqueria,Phoenix,"Mountain Standard Time (MST), no DST",8:27:34 PM,https://www.google.com/search?q=Boca%Taqueria+Phoenix,,(480) 659-8790
,2941 Street Food,Flint,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=2941%Street%Food+Flint,,"2156829538, (810) 208-7014"
,Tully's Good Times,"Watertown, NY",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Tully's%Good%Times+Watertown,%NY",,"1599016446, (315) 785-1999"
,Acapulco Mexican Grill,Lansing,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Acapulco%Mexican%Grill+Lansing,,"517-203-0096, 1684649382, 1936606798, 9582369829"
,Lupe's Taco Shop,San Diego,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Lupe's%Taco%Shop+San%Diego,,(858) 292-4067
,Angry Crab Shack,"Yuma, AZ","Mountain Standard Time (MST), no DST",8:27:34 PM,"https://www.google.com/search?q=Angry%Crab%Shack+Yuma,%AZ",,(928) 955-0505
,Vesta,Peninsula,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Vesta+Peninsula,,"(301) 263 7918, 650-362-5052, (240) 296-1370"
,Pier 88 Boiling Seafood Bar,Virginia Beach,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Pier%88%Boiling%Seafood%Bar+Virginia%Beach,,(757) 290-0040
,The Original Pancake House (Group 26),Fort Worth,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=The%Original%Pancake%House%(Group%26)+Fort%Worth,,"817-717-4406, (817) 717-4406, 1000664417"
,New York Beer Project,Rochester,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=New%York%Beer%Project+Rochester,,"585-888-6927, 6366751595, 4699117584, (585) 888-6927"
,Serranos,Austin,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Serranos+Austin,,"8280609453, 3167606467, 1776733685, 6063141874"
,Fratelli Pizza,"Flagstaff, AZ","Mountain Standard Time (MST), no DST",8:27:34 PM,"https://www.google.com/search?q=Fratelli%Pizza+Flagstaff,%AZ",,"1487540407, 1633091343, 2307255089, (928) 714-9700, 1045397483"
,Granville,Los Angeles,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Granville+Los%Angeles,,"1756431366, 8060588874, 6694733376, 1606152738, 190802-1910, 9725004051, 4910403563, 424-522-5161"
,Ford's Fish Shack,Northern Virginia,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Ford's%Fish%Shack+Northern%Virginia,,"3660572766, 7356876478, 1731156548, (571) 918-4092"
,Poblanos Mexican Grill,"Augusta, GA",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Poblanos%Mexican%Grill+Augusta,%GA",,"(706) 922-5924, 5247249785, 1713584012, 1000635784, 7294809048"
,M Italian,Cleveland,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=M%Italian+Cleveland,,"(440) 247-7474, (440)247-7474"
,Tally's Good Food Cafe,Tulsa,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Tally's%Good%Food%Cafe+Tulsa,,"8864576664, 9379866188, 1619294887"
,Mr. & Mrs Crab,Salt Lake City,Mountain Time (MT),8:27:34 PM,https://www.google.com/search?q=Mr.%&%Mrs%Crab+Salt%Lake%City,,"3016489771, 1632544430"
,Hot Wings Cafe,Los Angeles,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Hot%Wings%Cafe+Los%Angeles,,"(818) 247-4445, (323) 930-1233"
,LaRosa's Pizzeria,Louisville,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=LaRosa's%Pizzeria+Louisville,,(888) 527-6727
,Kamehachi,Chicago,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Kamehachi+Chicago,,"(847) 562-0064, (312) 664-3663"
,Milwaukee Burger Company,"Wausau, WI",Central Time (CT),9:27:34 PM,"https://www.google.com/search?q=Milwaukee%Burger%Company+Wausau,%WI",,(715) 298-9371
,Osteria Cotta,Manhattan,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Osteria%Cotta+Manhattan,,"(212) 873-8500, 212-873-8500"
,Folklore Artisanal Taco,North Jersey,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Folklore%Artisanal%Taco+North%Jersey,,"(973) 377-5700, 1000444878, 7955197751, 3414898015, 7140309014, 1774812369, 1093856640, (973) 939-5703, 9033136444, 1662482749, 1721433600, 9239812271, (973) 324-2208"
,Plaza Azteca,York,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Plaza%Azteca+York,,"1000636211, (717) 650-6200"
,Las Palmas Mexican Restaurant & Cantina,Virginia Beach,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Las%Palmas%Mexican%Restaurant%&%Cantina+Virginia%Beach,,"1230226110, 9517573921, (910) 598-5610, 1259201259, (919) 598-8990, 2760939510, 0190554244, (915) 629.9898"
,World of Beer,"Washington, D.C",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=World%of%Beer+Washington,%D.C",,"(240) 389-9317, 706-922-0146"
,China Live,San Francisco,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=China%Live+San%Francisco,,(415) 788-8188
,Texadelphia,San Antonio,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Texadelphia+San%Antonio,,"(210) 729-9001, 589-7049996, 895003-9495"
,Carfagna's,Columbus,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Carfagna's+Columbus,,(614) 846-6340
,Rusty Taco,Toledo,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Rusty%Taco+Toledo,,"9355021466, (419) 887-0831"
,Uno Pizzeria & Grill,"Winchester, VA",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Uno%Pizzeria%&%Grill+Winchester,%VA",,"2143947786, 2131942168, 5766511317"
,Nola's Creole,Tulsa,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Nola's%Creole+Tulsa,,(918) 779-7766
,Jake Melnick's Corner Tap,Chicago,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Jake%Melnick's%Corner%Tap+Chicago,,(312) 266-0400
,El Mariachi Mexican Restaurant,Providence,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=El%Mariachi%Mexican%Restaurant+Providence,,"(508) 557-1320, 401-434-1505, (401) 434-1505"
,Noodle Boulevard,Raleigh,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Noodle%Boulevard+Raleigh,,"(984) 222-3003, (984) 222-3009, 4657911969"
,Blue Goose Cantina,Fort Worth,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Blue%Goose%Cantina+Fort%Worth,,(817) 386-5433
,Frida Mexican Cuisine,Orange County,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Frida%Mexican%Cuisine+Orange%County,,"5598863474, 1006615596, 8911371644, (818) 501-9666, (562) 403-3666, 1308951479, 1488123297"
,Condado Tacos,Youngstown,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Condado%Tacos+Youngstown,,(234) 241-2700
,El Mariachi,"Parkersburg, WV",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=El%Mariachi+Parkersburg,%WV",,"304-420-9005, (304) 420-9005"
,The Sicilian Butcher,Phoenix,"Mountain Standard Time (MST), no DST",8:27:34 PM,https://www.google.com/search?q=The%Sicilian%Butcher+Phoenix,,"6365854547, 6129489319, (602) 775-5140, 623-471-5771, 6364195768, 1471115683"
,Alberte's Restaurant,Palm Beach,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Alberte's%Restaurant+Palm%Beach,,"1000573993, 6787205001, 6736031002, (561) 649-6766, 561-649-6766, 2835699993"
,Burger Bach,Richmond,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Burger%Bach+Richmond,,(804) 359-1305
,Hook & Reel Cajun Seafood & Bar,Wichita,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Hook%&%Reel%Cajun%Seafood%&%Bar+Wichita,,"0767836324, 2122338371"
,PLANTA,"Washington, D.C",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=PLANTA+Washington,%D.C",,"7209179710, 6230618145"
,Bub's Burgers & Ice Cream,Indianapolis,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Bub's%Burgers%&%Ice%Cream+Indianapolis,,(812) 331-2827
,Dough Zone Dumpling House,Seattle,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Dough%Zone%Dumpling%House+Seattle,,"9752441215, 8085013512, 1278670439, 1426271169, 5887535209, 1116504652"
,The West Essex Diner,North Jersey,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=The%West%Essex%Diner+North%Jersey,,"(973) 737-9024, 973-737-9024, (973) 227-0508"
,Noble Roman's Craft Pizza & Pub,"Lafayette, IN",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Noble%Roman's%Craft%Pizza%&%Pub+Lafayette,%IN",,"8313343924, 3083186536, 3698270917"
,Atlas Pizza,Portland,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Atlas%Pizza+Portland,,"5523622926, 7155370007, 1484339212, 4919994211"
,Thirsty Moose Taphouse,New Hampshire,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Thirsty%Moose%Taphouse+New%Hampshire,,"8307292890, 1137021228, 1193794694, 4381065155"
,Garozzo's Ristorante,Kansas City,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Garozzo's%Ristorante+Kansas%City,,"(816) 221-2455, 1015838096"
,Uncle,Denver/Boulder,Mountain Time (MT),8:27:34 PM,https://www.google.com/search?q=Uncle+Denver/Boulder,,"1016971545, 0666256739, 8437528473, 303.433.3263"
,Saucy Brew Works,"Sandusky, OH",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Saucy%Brew%Works+Sandusky,%OH",,"419.625.2984, 800.255.3743, (567) 290-2700, 567.290.2700"
,Pio Pio 6 – Upper West Side,Manhattan,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Pio%Pio%6%–%Upper%West%Side+Manhattan,,(212) 665-3000
,Tacos Al Carbon,Palm Beach,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Tacos%Al%Carbon+Palm%Beach,,"1771536075, 1503912828, 6175062776, 6750789629, 1555219748, (561) 432-8474"
,Camino Real,Nashville,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Camino%Real+Nashville,,"(615) 907-9692, (615) 355-0966, (615) 220-5200, (615) 907-4895"
,Chicago Fire,Sacramento,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Chicago%Fire+Sacramento,,(916) 443-0440
,Burger Moe's,Minneapolis,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Burger%Moe's+Minneapolis,,(651) 222-3100
,Pio Pio X – Glen Cove,Long Island - Nassau,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Pio%Pio%X%–%Glen%Cove+Long%Island%-%Nassau,,"8975180543, (516) 667-6868"
,Two Stones Pub,Philadelphia,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Two%Stones%Pub+Philadelphia,,"2672555801, 1070237408, 6382101116, 2218915849, 1756294229"
,Crawfish Cafe,San Antonio,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Crawfish%Cafe+San%Antonio,,"210-969-4020, (210) 281-5288"
,Carpaccio Tuscan Kitchen,Baltimore,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Carpaccio%Tuscan%Kitchen+Baltimore,,(410) 268-6569
,Dumpling Time,South Bay,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Dumpling%Time+South%Bay,,"(415) 525-4797, (408) 882-3469"
,Tavern in The Square,Providence,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Tavern%in%The%Square+Providence,,(401) 944-4401
,Teotihuacan Mexican Cafe,Houston,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Teotihuacan%Mexican%Cafe+Houston,,"1266991688, (713) 426-4420, 2008290531, 3891249325, 1678956760"
,Ma'Ono Fried Chicken,Seattle,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Ma'Ono%Fried%Chicken+Seattle,,"1411296385, 8904769442, 1370478899, 5117712134, 2176896151"
,Changing Times,Long Island - Suffolk,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Changing%Times+Long%Island%-%Suffolk,,"3370691261, 631-647-7871, (631) 694-6462"
,Serafina,Westchester,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Serafina+Westchester,,"5372107799, 1385892039, 9968550218, 914-247-0500"
,Basilico,Northern Virginia,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Basilico+Northern%Virginia,,"1717399740, 9604557738, 8516638509, (703) 293-2367, 2178986629, 1125464391"
,BCD Tofu House,Orange County,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=BCD%Tofu%House+Orange%County,,"(213) 382-6677, 3372259031, 1353673853, 2535833370, 9873463079, 949-553-6465"
,Pierce Tavern,Chicago,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Pierce%Tavern+Chicago,,(630) 869-5333
,Coyo Taco,Miami,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Coyo%Taco+Miami,,"9623608554, 170902-1233, 1396986649, 8843689220, 9642146798, 1588717849"
,Dim Sum King,Peninsula,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Dim%Sum%King+Peninsula,,"(718) 884-2828, 1000634814"
,BD's Mongolian Grill,Wichita,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=BD's%Mongolian%Grill+Wichita,,"1195267664, (316) 202-7326"
,Greenville Avenue Pizza Company (Dallas - Greenville Avenue),Dallas,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Greenville%Avenue%Pizza%Company%(Dallas%-%Greenville%Avenue)+Dallas,,"0199254202, 1172476491, 1234150392, 1773890794"
,Raffertys Restaurant & Bar,"Paducah, KY",Central Time (CT),9:27:34 PM,"https://www.google.com/search?q=Raffertys%Restaurant%&%Bar+Paducah,%KY",,"9621733456, 7148443274, 1673629418, 6332372517, (716) 684-5404"
,Mister B’s Pizza & Wings,"Owensboro, KY",Central Time (CT),9:27:34 PM,"https://www.google.com/search?q=Mister%B’s%Pizza%&%Wings+Owensboro,%KY",,"1743805360, 0966694069, 1046144986, (812) 402-2090, 2117691584"
,Kuroshio Sushi Bar and Grille,Atlanta,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Kuroshio%Sushi%Bar%and%Grille+Atlanta,,"(770) 437-9900, (770) 499-7160, 770-956-7589"
,The Matador,Seattle,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=The%Matador+Seattle,,"4744422742, 1013042147, 1149611485"
,Recovery Sports Grill,Virginia Beach,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Recovery%Sports%Grill+Virginia%Beach,,"(757) 822-6920, 757.822.6920, 1239759734"
,Brick and Forge Taproom,Little Rock,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Brick%and%Forge%Taproom+Little%Rock,,"(501) 329-6262, 501-329-6262"
,Stax Cafe,Chicago,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Stax%Cafe+Chicago,,"0705990122, 5261413382, 2450360452, 2459823895, 1201169735"
,Zenna Thai & Japanese Restaurant,Dallas,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Zenna%Thai%&%Japanese%Restaurant+Dallas,,(214) 473-9797
,Hog Heaven,"New Philadelphia, OH",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Hog%Heaven+New%Philadelphia,%OH",,"(330) 878-0038, (330) 308-8040"
,COTE,Manhattan,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=COTE+Manhattan,,(212) 401-7886
,Cayo Caribe,"San Juan, PR","Atlantic Standard Time (AST), no DST",10:27:34 PM,"https://www.google.com/search?q=Cayo%Caribe+San%Juan,%PR",,"5456835687, 3553741102, 8411278116, 1318116041"
,La Tolteca Mexican Restaurant,Delaware,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=La%Tolteca%Mexican%Restaurant+Delaware,,"1202088501, 7968633780, 4158452890, 7138998186, 1004925465"
,The Porch,Pittsburgh,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=The%Porch+Pittsburgh,,"8650640340, (412) 687-6724"
,Brownstone Pancake Factory,North Jersey,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Brownstone%Pancake%Factory+North%Jersey,,"7224759108, 1678129502, 1000816704, 3873952698, 5865704796, 1582198309"
,Dos Amigos,Charlotte,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Dos%Amigos+Charlotte,,"704-536-1851, (704) 201-4619"
,Archie's Giant Hamburgers & Breakfast,Reno,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Archie's%Giant%Hamburgers%&%Breakfast+Reno,,(775) 322-9595
,Bamboo Sushi Bar & Hibachi,"Fort Walton Beach, FL",Central Time (CT),9:27:34 PM,"https://www.google.com/search?q=Bamboo%Sushi%Bar%&%Hibachi+Fort%Walton%Beach,%FL",,"631-488-4240, 2504893451, 1594391093, 718-268-8388, 0383543414, 5749516586"
,Austins American Grill,Denver/Boulder,Mountain Time (MT),8:27:34 PM,https://www.google.com/search?q=Austins%American%Grill+Denver/Boulder,,(970) 224-9691
,Tokyo Steakhouse,"Salisbury, MD",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Tokyo%Steakhouse+Salisbury,%MD",,(410) 860-0078
,The Old Bag of Nails,Toledo,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=The%Old%Bag%of%Nails+Toledo,,"1000637493, (567) 315-8048"
,Zombie Burger + Drink Lab,Des Moines,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Zombie%Burger%+%Drink%Lab+Des%Moines,,"4352271875, (515) 244-9292"
,The Pan,Los Angeles,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=The%Pan+Los%Angeles,,"7931513411, (562) 490-0700, 9415190478, 1310743034, 8540862759"
,Trejo's Tacos,Los Angeles,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Trejo's%Tacos+Los%Angeles,,"5532082446, 1124146697, 3340399300, 1648883168, 7392711225, 1112236811"
,Green Lemon,Tampa,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Green%Lemon+Tampa,,(813) 868-5463
,HangOverEasy,Toledo,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=HangOverEasy+Toledo,,"2021052903, 2023082400, (419) 643-9492"
,Isarn Thai Soul Kitchen,Seattle,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Isarn%Thai%Soul%Kitchen+Seattle,,"1214621068, 3083402437, 5553142290"
,Wang's Table,Boston,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Wang's%Table+Boston,,(617) 623-2982
,Truland Burgers & Greens,Tucson,"Mountain Standard Time (MST), no DST",8:27:34 PM,https://www.google.com/search?q=Truland%Burgers%&%Greens+Tucson,,(520) 395-2975
,The Hidden Pig,New Hampshire,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=The%Hidden%Pig+New%Hampshire,,(603) 402-9640
,Pio Pio 8 – Hell’s Kitchen,Manhattan,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Pio%Pio%8%–%Hell’s%Kitchen+Manhattan,,"212 459 2929, 1278112763, 116461.4189, (212) 459-2929"
,Mi Pueblito Mexican Restaurant,"Rutherfordton, NC",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Mi%Pueblito%Mexican%Restaurant+Rutherfordton,%NC",,"9425735209, (828) 286-2860"
,Sushi Lounge,North Jersey,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Sushi%Lounge+North%Jersey,,"(973) 890-0007, 9830261297, 7395670100, 6006885383"
,Hunan Taste Chinese Restaurant,North Jersey,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Hunan%Taste%Chinese%Restaurant+North%Jersey,,"(973) 625-2782, (973) 783-6800"
,Honey Pig BBQ,"Washington, D.C",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Honey%Pig%BBQ+Washington,%D.C",,"(703) 256-5229, 9257547459, 1273844089"
,Godavari,Central Jersey,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Godavari+Central%Jersey,,"(732) 287-0570, 551-200-9359, 8045157456, 1919115701"
,Lucky's Steakhouse,"Saginaw, MI",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Lucky's%Steakhouse+Saginaw,%MI",,"(989) 667-1700, (810) 600-1461, (810) 600-1404"
,Uccello's Ristorante,Grand Rapids,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Uccello's%Ristorante+Grand%Rapids,,"9403406090, 9092623593, (616) 773-1687, 6836179373"
,Salt Creek Grille,LA Valley,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Salt%Creek%Grille+LA%Valley,,"(732) 933-9272, (714) 754-0144"
,Jimmy's Pizza Cafe,Chicago,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Jimmy's%Pizza%Cafe+Chicago,,"773-293-6992, (773) 293-6992"
,Miznon,Manhattan,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Miznon+Manhattan,,"9074187684, 1407603088, 3179841181, 0862500799, 1831728736"
,Stuft Pizza,Inland Empire,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Stuft%Pizza+Inland%Empire,,"(310) 519-1411, (909) 989-9801, (562) 699-1045"
,Backyard Bayou,East Bay,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Backyard%Bayou+East%Bay,,"1572067168, 1548912999, 7384762685, 4765018651"
,Sage Plant Based Bistro & Brewery,Los Angeles,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Sage%Plant%Based%Bistro%&%Brewery+Los%Angeles,,Not Found
,Cabo Fish Taco,"Roanoke, VA",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Cabo%Fish%Taco+Roanoke,%VA",,(540) 206-2180
,El Campesino,Pittsburgh,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=El%Campesino+Pittsburgh,,"3323797118, 1015717335, 6707828789, 1288715417, 7004078541, 9159792275, 6693604472"
,Acapulco Mexican Restaurant Y Cantina,Minneapolis,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Acapulco%Mexican%Restaurant%Y%Cantina+Minneapolis,,"(763) 795-0347, (763) 323-8772"
,Anthony's Italian Restaurant & Wine Bar,"Washington, D.C",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Anthony's%Italian%Restaurant%&%Wine%Bar+Washington,%D.C",,"(609) 546-4155, 4642602250, 7355167473, 5525631890, 1731629981, (518) 326-1731"
,Los Tios Mexican Restaurant,Houston,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Los%Tios%Mexican%Restaurant+Houston,,"5338783002, 1298638417, 1773918595, 4827960527, 1016405159"
,Iron Horse Tavern,Sacramento,Pacific Time (PT),7:27:34 PM,https://www.google.com/search?q=Iron%Horse%Tavern+Sacramento,,"(916) 448-4488, 5700117264, 1556080098"
,Mi Ranchito,Kansas City,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Mi%Ranchito+Kansas%City,,(816) 994-1999
,Stone Werks Big Rock Grille,San Antonio,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Stone%Werks%Big%Rock%Grille+San%Antonio,,"8844137174, 1434485235, 2449076670, 5743976445, 1132160847"
,Chimney Rock Inn,Central Jersey,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Chimney%Rock%Inn+Central%Jersey,,"908-788-8800, 7808612399, 732-469-4600, 1357610242, 0731432247"
,El Patio Mexican Restaurant,Detroit,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=El%Patio%Mexican%Restaurant+Detroit,,"4403887275, 1257332905, 3977294452, 1629342063, 8875334572"
,Joe Louis Southern Kitchen,Detroit,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Joe%Louis%Southern%Kitchen+Detroit,,(313) 788-8338
,Kaliubon Ramen,Hartford,Eastern Time (ET),10:27:34 PM,https://www.google.com/search?q=Kaliubon%Ramen+Hartford,,"860-906-1678, (860) 882-0678, 2138976015, (860) 906-1678"
,Bamboo Penny's,Kansas City,Central Time (CT),9:27:34 PM,https://www.google.com/search?q=Bamboo%Penny's+Kansas%City,,(913) 232-7695
,Crab Du Jour,"Wilson, NC",Eastern Time (ET),10:27:34 PM,"https://www.google.com/search?q=Crab%Du%Jour+Wilson,%NC",,"1000646947, (252) 296-9977, (252) 296-8888, (252) 296-9988"
